"","Country.Name","Region","IncomeGroup","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"66","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,7.182899952,8.112110138,9.438420296,10.70998955,12.13247013,13.74670982,15.61616993,16.21471024,16.29194069,16.70132065,17.64112091,18.72874069,19.43091965,20.04504967,18.74809074,18.59431076,18.65457916,18.21162987,15.58874035,14.42986965,12.17868996,14.49693489375,16.8151798275,19.13342476125,21.451669695,23.76991462875,26.0881595625,28.40640449625,30.72464943,30.239554405,29.75445938,30.79854012,27.65974998,28.92970085,30.12000084,29.92955017,30.27098083,29.9879303,30.5354805,31.41724014,26.81772041,27.7280407,30.11784935,31.06810951,35.02812958,33.85890961,35.16452026,35.16452026,35.16452026,35.16452026
"67","Euro area","","",19.56491089,19.56491089,19.56491089,19.56491089,19.56491089,19.56491089,19.56491089,19.56491089,19.56491089,19.56491089,19.56491089,19.57855034,20.64627075,21.95080948,22.72892952,23.79667091,25.07061005,25.59861946,26.17794991,25.86478996,26.18516922,26.30931091,26.62166977,26.79587936,27.31432915,28.12265968,28.70241928,29.07966042,29.98106003,31.32444,32.66064072,34.55035019,36.56568146,39.39804077,42.58079147,44.12858963,45.87543869,48.03145981,49.60108185,50.34278107,51.70389175,53.48400116,55.03363037,57.05981064,58.96039963,60.36014175,61.33068848,61.53100967,62.13962173,63.16101074,64.99739838,66.89433289,67.82388306,68.39781189,70.02088928,70.91848755,72.16018677,73.67648315,75.15541077,75.15541077,75.15541077
"68","Eritrea","Sub-Saharan Africa","Low income",1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.745530009,1.690400004,1.661185026,1.631970048,2.01128006,1.956069946,2.399569988,2.127619982,1.844669998,1.561720014,1.7835740092,2.0054280044,2.2272819996,2.4491359948,2.67098999,3.241909981,3.393944979,3.545979977,3.698014975,3.850049973,3.476500034,3.362560034,3.362560034,3.362560034,3.362560034,3.362560034
"69","Spain","Europe & Central Asia","High income",8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,8.666270256,9.646450043,14.12903023,15.39789963,16.83543015,19.50148964,20.33963013,22.50709915,20.84601021,22.04273987,22.07073021,22.5032692,23.13824081,24.81538963,26.15633011,28.56327057,29.87708092,31.75620079,33.7125206,35.55821991,37.03936005,39.27051163,41.17985153,44.04141998,45.72900009,47.67776871,50.54774857,52.83372879,55.02772903,57.72711182,59.78372955,61.58797073,63.96755981,66.09031677,67.15335083,68.53449249,68.75184631,69.74542236,71.5843277,75.91094971,80.0379715,82.27033234,83.72563934,85.4462738,85.61177826,86.51608276,88.85301208,91.11257172,91.11257172,91.11257172
"70","Estonia","Europe & Central Asia","High income",23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,23.24204063,22.996318432,22.750596234,22.504874036,22.259151838,22.01342964,22.05862999,22.10383034,22.91566086,24.75433922,24.35972977,24.52223969,23.53076935,24.40365028,25.44992065,40.18613052,44.06330109,47.32125092,49.61476898,54.5440712,58.6614418,61.53720856,64.39907837,66.18383789,67.91280365,67.86591339,67.67472839,66.44184113,66.63191986,68.18450928,70.36908722,72.37506866,73.9212265,73.30776215,72.1676178,71.39044952,69.63503265,70.36543274,70.36543274,70.36543274
"71","Ethiopia","Sub-Saharan Africa","Low income",0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.174869999,0.188659996,0.147029996,0.237560004,0.239956667,0.24235333,0.244749993,0.377550006,0.463290006,0.514880002,0.491149992,0.503380001,0.528509974,0.510140002,0.660140008,0.810140014,0.86522001,0.807169974,0.827009976,0.850449979,0.827970028,0.759576678333333,0.691183328666667,0.622789979,0.675719976,0.700030029,0.817770004,0.855840027,0.951089978,1.186560035,1.469179988,1.649150014,2.309279919,2.599430084,2.810039997,3.08265670133333,3.35527340566667,3.62789011,5.372210026,7.483180046,7.88365984,8.223600388,8.1644601825,8.105319977,8.105319977,8.105319977,8.105319977,8.105319977,8.105319977,8.105319977
"72","European Union","","",17.33736992,17.33736992,17.33736992,17.33736992,17.33736992,17.33736992,17.33736992,17.33736992,17.33736992,17.33736992,17.33736992,17.31267929,18.05545044,19.00275993,19.72499084,20.75933075,21.9675808,22.53355026,23.09622002,22.93479919,23.1837101,23.27890015,23.59556007,24.05114937,24.52478027,25.10128021,25.59626007,25.97310066,26.66058922,27.75003052,28.89818001,30.68502998,32.49755096,35.22636032,38.38808823,40.40513992,42.46239853,44.74435043,46.01897049,48.00999069,49.54745102,51.80670929,54.15037155,56.3614006,58.15729904,59.8053894,60.99068832,61.61243057,62.40024948,63.56967926,65.02870178,66.02294922,66.1783371,65.80938721,66.46723175,66.86956787,68.03630066,69.49173737,70.98668671,70.98667908,70.98667908
"73","Fragile and conflict affected situations","","",2.67888999,2.67888999,2.67888999,2.67888999,2.67888999,2.67888999,2.67888999,2.67888999,2.67888999,2.67888999,2.67888999,2.704580069,2.858510017,2.982880116,3.100470066,3.298619986,3.494699955,3.816890001,4.065110207,4.322060108,4.500249863,4.762579918,4.934700012,5.039680004,5.196859837,5.374090195,5.643909931,5.841460228,5.968560219,6.18268013,6.288539886,6.385990143,6.411640167,6.664539814,6.708720207,6.833119869,6.943990231,7.153960228,7.40279007,7.796319962,8.257840157,9.108260155,9.752530098,10.1589098,10.61470032,11.5223999,12.21088982,12.79942036,13.61511993,13.81684971,13.97327995,14.18708992,14.38364983,14.53096962,14.82116032,14.84092045,14.58265018,14.65954971,14.65954971,14.65954971,14.65954971
"74","Finland","Europe & Central Asia","High income",13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.12738991,13.6391201,14.27227974,15.70298004,16.92126083,27.59320068,29.33498955,30.63040924,31.24069977,31.70911026,32.10808182,32.62284851,33.36182022,31.45317078,31.92317963,34.06824875,36.04206085,38.09204865,40.97916031,44.46062851,48.88246155,52.93727112,59.36272049,63.99895096,67.40026093,70.33547974,73.39402771,79.17263794,81.38202667,82.3295517,84.31597137,84.83998108,86.94397736,89.51747131,91.67951965,93.15744781,93.75906372,94.69184113,91.29065704,93.44780731,94.9199295,92.87734985,90.9941864,88.88166046,87.67987061,86.97852325,88.1978302,90.2617569,90.2617569,90.2617569
"75","Fiji","East Asia & Pacific","Upper middle income",0.675759971,0.675759971,0.675759971,0.675759971,0.675759971,0.675759971,0.675759971,0.675759971,0.675759971,0.675759971,0.675759971,1.002889991,1.22420001,1.503540039,1.971220016,2.586849928,2.5441779614,2.5015059948,2.4588340282,2.4161620616,2.373490095,2.458940029,2.725320101,2.649940014,2.574559927,3.131939888,3.061049938,3.75509993233333,4.44914992666667,5.143199921,8.4674601555,11.79172039,12.1244061783333,12.4570919666667,12.789777755,13.1224635433333,13.4551493316667,13.78783512,14.1205209083333,14.4532066966667,14.785892485,15.1185782733333,15.4512640616667,15.78394985,15.95839977,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014,16.13669014
"76","France","Europe & Central Asia","High income",18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,18.55905914,19.63516998,21.39669991,22.23352051,23.5865593,24.7860508,24.93112946,25.97421074,24.32786942,25.15819931,25.34202003,26.77469063,27.24198914,28.04429436,28.84659958,29.38970947,29.79355049,30.77857018,34.30202103,36.89102173,39.45663834,42.79212189,45.71718979,49.5357399,50.37702942,52.3642807,53.33494949,53.88354111,51.48989868,50.60308075,50.44728851,50.25168991,52.31697845,53.45763016,53.88233185,53.87541962,52.94754028,52.47552109,52.77310181,54.8817215,55.62572861,57.90901184,59.8487587,61.51047897,62.78593063,64.72767639,65.80223083,67.62465668,67.62465668,67.62465668
"77","Faroe Islands","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,8.732089996,25.57825089,19.65103912,30.94927025,22.43383026,21.9383120247059,21.4427937894118,20.9472755541176,20.4517573188235,19.9562390835294,19.4607208482353,18.9652026129412,18.4696843776471,17.9741661423529,17.4786479070588,16.9831296717647,16.4876114364706,15.9920932011765,15.4965749658824,15.0010567305882,14.5055384952941,14.01002026,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047,14.11797047
"79","Gabon","Sub-Saharan Africa","Upper middle income",0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.398030013,0.699299991,0.798940003,1.450289965,2.127249956,2.146300077,2.58491993,2.610389948,2.525640011,3.206150055,3.87256002433333,4.53896999366667,5.205379963,5.398990154,5.604180177,5.8093702,6.014560223,5.699170113,5.404129982,5.295569897,5.49929433422222,5.70301877144444,5.90674320866667,6.11046764588889,6.31419208311111,6.51791652033333,6.72164095755556,6.92536539477778,7.129089832,7.6026899815,8.076290131,8.1910748485,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566,8.305859566
"80","United Kingdom","Europe & Central Asia","High income",14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,14.58030987,15.43801022,16.06583977,16.72007942,18.54512024,19.18024063,19.32522964,19.12640953,19.16411972,18.84958076,18.88532066,18.9608593,21.05810928,21.07250977,20.99831963,21.51789093,22.54342079,23.31349945,24.40033913,26.48238945,29.18214989,33.23070145,37.98561859,42.81531143,48.25759125,50.08433151,53.28807068,55.54418182,60.11243057,58.47404099,59.26847076,62.56843185,62.06856155,59.35145187,58.96609879,59.03244019,58.49451065,56.64390945,57.90053177,58.92335129,59.14593124,59.40211868,57.03876114,56.5644989,56.45848846,58.42562103,59.99557114,61.38288879,61.38288879,61.38288879
"81","Georgia","Europe & Central Asia","Upper middle income",29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,29.5771904,30.238384248,30.899578096,31.560771944,32.221965792,32.88315964,33.544353488,34.205547336,34.866741184,35.527935032,36.18912888,38.015048985,39.84096909,41.666889195,43.4928093,39.94224167,42.78186035,39.440734865,36.09960938,39.05968857,40.86437988,43.76617813,45.85309982,45.78385162,51.37931061,42.73038101,41.81056976,38.87020874,28.88170052,32.58370972,34.78549957,32.24253082,37.91400146,42.28091812,46.48112869,51.83005142,56.8112793,60.33444977,63.91550064,63.91550064
"82","Ghana","Sub-Saharan Africa","Lower middle income",0.69145,0.69145,0.69145,0.69145,0.69145,0.69145,0.69145,0.69145,0.69145,0.69145,0.69145,0.69145,0.736559987,0.813610017,0.941950023,0.990289986,1.085330009,1.15435167116667,1.22337333333333,1.2923949955,1.36141665766667,1.43043831983333,1.499459982,1.435361094,1.371262206,1.307163318,1.24306443,1.178965542,1.114866654,1.050767766,0.986668878,0.92256999,1.058750033,1.25522995,1.278010011,1.69535366,2.112697309,2.530040958,2.947384607,3.364728256,3.782071905,4.199415554,4.616759203,5.034102852,5.451446501,5.86879015,5.242189884,6.444859982,8.479610443,8.797499657,10.2824349385,11.76737022,11.94182968,13.83125973,15.4023304,15.69071007,15.53598022,16.01313019,15.6917696,17.23296928,17.23296928
"83","Gibraltar","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Guinea","Sub-Saharan Africa","Low income",0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,0.561770022,1.01798002425,1.4741900265,1.93040002875,2.386610031,2.942369938,3.35571003,4.632909775,4.858329773,4.5186247825,4.178919792,2.968499899,2.923510075,2.677900076,2.272830009,1.830649972,1.365429997,1.161560059,1.186650038,1.08773005,0.957669973,0.912609994,1.269230008,1.19622004,1.324569941,1.227329969,1.261420012,1.300199986,1.4661383235,1.632076661,1.7980149985,1.963953336,2.1298916735,2.295830011,3.076009989,5.334430218,8.276450157,9.435660362,9.568929672,10.90025043,11.06587982,10.52167034,11.04827023,11.55930996,11.55930996,11.55930996,11.55930996,11.55930996,11.55930996,11.55930996
"85","Gambia, The","Sub-Saharan Africa","Low income",1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.660130024,1.5138075055,1.367484987,1.2211624685,1.07483995,1.094829965,1.11481998,1.134809995,1.15480001,1.174790025,1.30532169366667,1.43585336233333,1.566385031,1.69691669966667,1.82744836833333,1.957980037,3.034080029,2.72461009,2.72461009,2.72461009,2.72461009,2.72461009,2.72461009,2.72461009,2.72461009,2.72461009
"86","Guinea-Bissau","Sub-Saharan Africa","Low income",0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.514299989,0.6256924944375,0.737084999875,0.8484775053125,0.95987001075,1.0712625161875,1.182655021625,1.2940475270625,1.4054400325,1.5168325379375,1.628225043375,1.7396175488125,1.85101005425,1.9624025596875,2.073795065125,2.1851875705625,2.296580076,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989,2.643249989
"87","Equatorial Guinea","Sub-Saharan Africa","Upper middle income",4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.810329914,4.45413992133333,4.09794992866667,3.741759936,3.38556994333333,3.02937995066667,2.673189958,2.31699996533333,1.96080997266667,1.60461998,1.63220442677778,1.65978887355556,1.68737332033333,1.71495776711111,1.74254221388889,1.77012666066667,1.79771110744444,1.82529555422222,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001,1.852880001
"88","Greece","Europe & Central Asia","High income",12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.9152298,12.97782993,14.04695034,14.83285046,16.68581009,16.99448967,17.20153046,16.05127907,16.14664078,15.58304024,16.08687973,16.63324928,18.3887291,19.81959915,22.25793076,23.80635071,25.47027016,23.98855019,23.53120995,24.18700027,35.11135864,33.54803848,36.78599167,38.38496017,35.95558167,39.62036133,43.48873138,44.67810822,46.38552094,50.7843399,58.03318024,64.92796326,70.00507355,76.22245026,85.31207275,90.0983429,87.39504242,92.86212158,98.32920074,103.7962799,109.1592636,113.7406006,116.3768234,122.4020004,126.9714317,131.540863,136.6025696,142.8520355,142.8520355,142.8520355
"89","Grenada","Latin America & Caribbean","Upper middle income",1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,1.449820042,5.837609768,7.073879957,8.310150146,4.469130039,4.486750126,6.88841079736,9.29007146872,11.69173214008,14.09339281144,16.4950534828,18.89671415416,21.29837482552,23.70003549688,26.10169616824,28.5033568396,30.90501751096,33.30667818232,35.70833885368,38.10999952504,40.5116601964,42.91332086776,45.31498153912,47.71664221048,50.11830288184,52.5199635532,54.92162422456,57.32328489592,59.72494556728,62.12660623864,64.52826691,69.7103322366667,74.8923975633333,80.07446289,85.2565282166667,90.4385935433333,95.62065887,96.41531372,100.1964188,104.561882,104.561882,104.561882
"90","Greenland","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Guatemala","Latin America & Caribbean","Upper middle income",3.225950003,3.225950003,3.225950003,3.225950003,3.225950003,3.225950003,3.225950003,3.225950003,3.225950003,3.225950003,3.225950003,3.349289894,3.593879938,3.858479977,3.401129961,3.754729986,4.172979832,4.645030022,5.390359879,5.38464991266667,5.37893994633333,5.37322998,5.8439600465,6.314690113,6.418190002,6.629990101,6.929069996,7.04942144671429,7.16977289742857,7.29012434814286,7.41047579885714,7.53082724957143,7.65117870028571,7.771530151,8.121040344,8.182060242,8.326194491,8.47032874,8.614462989,8.758597238,8.902731487,9.046865736,9.190999985,10.816497802,12.441995619,14.067493436,15.692991253,17.31848907,17.6974658933333,18.0764427166667,18.45541954,18.8343963633333,19.2133731866667,19.59235001,18.18087959,21.78329086,21.78329086,21.78329086,21.78329086,21.78329086,21.78329086
"92","Guam","East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Guyana","Latin America & Caribbean","Upper middle income",1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.566570044,1.663159966,1.808069944,2.36044661166667,2.91282327933333,3.465199947,3.32392660766667,3.18265326833333,3.041379929,2.90309,2.867609978,3.135879993,2.283979893,2.299489975,2.460030079,2.477119923,3.3051149845,4.133110046,4.7980749605,5.463039875,6.469574809,7.476109743,8.482644677,9.489179611,8.85943985,9.825499535,11.48873043,10.8480486865,10.207366943,9.5666851995,8.926003456,8.2853217125,7.644639969,11.26731014,12.02398968,12.1424799,12.16329956,11.57752991,10.98670959,11.69943047,11.64072037,11.62275028,11.62275028,11.62275028,11.62275028,11.62275028,11.62275028,11.62275028,11.62275028,11.62275028
"94","High income","","",23.36071968,23.36071968,23.36071968,23.36071968,23.36071968,23.36071968,23.36071968,23.36071968,23.36071968,23.36071968,23.36071968,24.73763084,25.82691956,26.77905083,27.59308052,28.95111084,30.81908035,30.87450027,31.62925911,31.55509949,32.17023849,32.99888992,33.73783875,34.46292114,35.11489868,35.46049118,36.00307083,36.87850189,37.91529083,39.09170914,40.71858978,42.17964935,44.31597137,44.73677063,49.21400833,50.73365021,49.46194077,50.72230911,53.07529831,55.01229858,55.1166687,56.79711914,60.89776993,62.99325943,64.48296356,65.53813171,67.21546173,67.96739197,68.87216949,70.37555695,72.94037628,74.43139648,74.73368835,73.814888,74.51486206,75.03256989,75.98455811,76.37233734,77.04119873,75.66983032,75.66983032
"95","Hong Kong SAR, China","East Asia & Pacific","High income",7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.485290051,7.718739986,8.040269852,8.704360008,9.220899582,10.04883957,9.37390995,9.632559776,9.891209602,10.1228199,10.47704506,10.83127022,12.05671024,12.79213047,13.459714055,14.12729764,14.794881225,15.46246481,16.130048395,16.79763198,17.465215565,18.13279915,19.23184967,21.46833992,22.6124532488889,23.7565665777778,24.9006799066667,26.0447932355556,27.1889065644444,28.3330198933333,29.4771332222222,30.6212465511111,31.76535988,32.2788887,33.53083038,34.49888992,42.57226944,55.40763092,56.41321945,59.59783936,61.68693161,60.8713913,67.47312164,69.29174805,69.54380798,72.33812714,74.3342514,76.92223358,80.98410034,80.98410034
"96","Honduras","Latin America & Caribbean","Lower middle income",3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.50744009,3.894170046,4.922299862,6.236499786,6.990300179,7.139300108,7.288300037,8.415300369,8.864350319,8.884860039,8.909310341,8.787610054,8.5782499315,8.368889809,9.293259621,9.228500366,8.807689667,8.820819855,9.134289742,8.913350105,9.811300278,9.725330353,10.36306953,11.11620045,12.77923012,12.6105299,13.06748009,14.0558598866667,15.0442396833333,16.03261948,16.0605793,16.4733171475,16.886054995,17.2987928425,17.71153069,18.610795025,19.51005936,19.347929955,19.18580055,19.64451981,19.92110062,20.39551926,20.92457962,24.34098053,26.16422081,26.16422081,26.16422081
"97","Heavily indebted poor countries (HIPC)","","",1.506899953,1.506899953,1.506899953,1.506899953,1.506899953,1.506899953,1.506899953,1.506899953,1.506899953,1.506899953,1.506899953,1.512539983,1.578580022,1.624449968,1.691290021,1.783409953,1.855170012,1.913149953,2.039479971,2.105479956,2.182100058,2.217839956,2.250710011,2.275409937,2.298099995,2.335400105,2.389610052,2.378829956,2.429250002,2.450690031,2.476739883,2.52670002,2.566159964,2.623260021,2.659800053,2.695980072,2.75703001,2.859230042,2.931879997,3.018539906,3.310539961,3.605839968,3.905430079,4.140659809,4.468939781,4.802830219,5.191810131,5.539879799,6.088940144,6.698659897,7.341090202,7.604829788,7.980319977,8.359410286,8.593919754,8.694749832,8.587770462,8.732709885,8.877759933,8.928139687,8.928139687
"98","Croatia","Europe & Central Asia","High income",17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.85786057,17.536712268,17.215563966,16.894415664,16.573267362,16.25211906,17.5266442275,18.801169395,20.0756945625,21.35021973,22.44331932,21.85893059,24.44348907,26.0547905,26.23510933,27.79434013,27.68309975,29.36392975,31.70166969,32.38116837,35.13301849,37.92010117,40.77352142,42.06106949,44.76409149,45.585289,47.18769836,49.16419983,48.7858696,54.02853012,57.22782135,60.64714813,65.53488922,67.51023102,66.4910202,66.53237915,67.86556244,67.65422821,67.65422821,67.65422821
"99","Haiti","Latin America & Caribbean","Low income",0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.634940028,0.606509984,0.778209984,0.805490017,0.806590021,0.858460009,0.895960003,0.933459997,1.088039994,1.0707349775,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961,1.053429961
"100","Hungary","Europe & Central Asia","High income",9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,9.957900047,10.24820995,10.32573986,10.79321003,11.22154045,11.71348953,12.23124027,12.3979702,12.58205032,12.85256004,13.21516037,14.25889969,14.87689972,15.53826046,16.04512978,16.10700989,15.67982006,15.28808022,14.83304024,14.68550968,14.51753998,14.91343021,16.07279968,19.32950974,22.15632057,24.58639908,26.23302078,30.09199905,32.50022888,35.94100952,39.69805145,44.5506897,52.23563004,60.05670166,64.99211884,67.54415894,68.28498077,66.48384094,64.60788727,63.72238922,62.5932312,61.46318054,57.06502151,52.01586914,48.96213913,48.03886032,48.50038147,50.30653,50.30653,50.30653
"101","IBRD only","","",6.717889786,6.717889786,6.717889786,6.717889786,6.717889786,6.717889786,6.717889786,6.717889786,6.717889786,6.717889786,6.717889786,6.717410088,6.771570206,6.901959896,7.161530018,7.498129845,7.718160152,7.843090057,8.074480057,8.345190048,8.522359848,8.805809975,8.906279564,9.095270157,9.548500061,9.682729721,9.584070206,9.658450127,9.381830215,9.445650101,9.500080109,9.58602047,9.602339745,9.707850456,10.20790958,10.95761013,11.65130997,12.7020998,13.54703045,14.83845043,15.94445992,17.25806999,18.82570076,20.30374908,21.38640022,22.25844955,23.28483009,24.42535973,25.77334976,26.9969902,28.62528038,31.09239006,33.0906105,34.52233887,38.24443054,39.93444824,40.90901184,41.67063141,42.39883041,43.32976913,43.32976913
